,Count_S,Count_E,Count_I,Count_R,Infections_Home,Infections_GQ,Infections_Work,Infections_School,Infections_Community
113,497,426,160,0,0,10,0,0,11
114,489,433,161,0,1,3,0,0,4
115,471,449,163,0,4,12,0,0,2
116,463,456,164,0,0,3,0,0,5
117,452,464,167,0,1,9,0,0,1
118,439,475,169,0,3,8,0,0,2
119,431,480,172,0,1,4,0,0,3
120,423,486,174,0,1,5,0,0,2
121,420,488,175,0,0,3,0,0,0
122,414,491,178,0,2,4,0,0,0
123,411,493,179,0,1,2,0,0,0
124,409,490,184,0,1,1,0,0,0
125,405,491,187,0,1,3,0,0,0
126,402,492,189,0,1,2,0,0,0
127,400,491,192,0,0,2,0,0,0
128,399,487,197,0,1,0,0,0,0
129,398,479,206,0,0,0,0,1,0
130,398,472,213,0,0,0,0,0,0
131,397,467,219,0,0,0,0,1,0
132,397,453,233,0,0,0,0,0,0
133,395,445,243,0,0,1,0,1,0
134,393,442,248,0,0,1,1,0,0
135,389,436,258,0,0,3,0,1,0
136,383,430,270,0,0,4,0,2,0
137,365,444,274,0,3,3,0,0,12
138,353,443,287,0,4,1,0,0,7
139,335,448,300,0,6,1,0,0,11
140,321,447,315,0,5,1,0,0,8
141,318,441,324,0,2,1,0,0,0
142,315,433,335,0,2,1,0,0,0
143,310,428,345,0,4,1,0,0,0
144,308,414,361,0,2,0,0,0,0
145,308,408,367,0,0,0,0,0,0
146,305,396,382,0,1,2,0,0,0
147,305,375,403,0,0,0,0,0,0
148,303,366,414,0,2,0,0,0,0
149,302,351,429,1,1,0,0,0,0
150,298,340,444,1,4,0,0,0,0
151,293,330,459,1,5,0,0,0,0
152,293,316,473,1,0,0,0,0,0
153,292,306,484,1,0,0,1,0,0
154,289,299,494,1,0,0,0,3,0
155,287,290,505,1,0,1,0,1,0
156,286,277,519,1,1,0,0,0,0
157,286,265,531,1,0,0,0,0,0
158,285,252,545,1,0,0,1,0,0
159,285,242,555,1,0,0,0,0,0
160,284,232,566,1,1,0,0,0,0
161,266,244,572,1,4,0,0,0,14
162,260,242,580,1,1,1,0,0,4
163,254,237,591,1,2,0,0,0,4
164,251,228,603,1,2,0,0,0,1
165,249,222,611,1,2,0,0,0,0
166,248,215,619,1,1,0,0,0,0
167,247,206,629,1,1,0,0,0,0
168,243,207,632,1,4,0,0,0,0
169,240,203,639,1,3,0,0,0,0
170,239,199,644,1,1,0,0,0,0
171,239,193,650,1,0,0,0,0,0
172,238,188,656,1,1,0,0,0,0
173,237,182,663,1,1,0,0,0,0
174,235,182,665,1,2,0,0,0,0
175,234,176,672,1,1,0,0,0,0
176,233,171,678,1,1,0,0,0,0
177,233,166,682,2,0,0,0,0,0
178,232,165,684,2,1,0,0,0,0
179,232,163,686,2,0,0,0,0,0
180,231,152,698,2,1,0,0,0,0
181,231,148,702,2,0,0,0,0,0
182,230,144,707,2,0,0,0,1,0
183,228,142,711,2,2,0,0,0,0
184,228,138,715,2,0,0,0,0,0
185,207,152,722,2,6,0,0,0,15
186,199,156,725,3,3,0,0,0,5
187,191,162,727,3,5,0,0,0,3
188,189,158,733,3,0,0,0,0,2
189,188,152,740,3,1,0,0,0,0
190,184,150,746,3,4,0,0,0,0
191,181,150,749,3,2,0,0,0,1
192,180,147,753,3,1,0,0,0,0
193,177,144,759,3,3,0,0,0,0
194,177,140,763,3,0,0,0,0,0
195,175,141,764,3,2,0,0,0,0
196,170,142,768,3,5,0,0,0,0
197,169,140,770,4,1,0,0,0,0
198,167,141,770,5,2,0,0,0,0
199,164,141,773,5,3,0,0,0,0
200,163,139,776,5,1,0,0,0,0
201,163,133,782,5,0,0,0,0,0
202,163,126,788,6,0,0,0,0,0
203,161,124,792,6,1,0,0,1,0
204,161,122,792,8,0,0,0,0,0
205,161,120,793,9,0,0,0,0,0
206,161,118,795,9,0,0,0,0,0
207,161,116,797,9,0,0,0,0,0
208,160,115,798,10,0,0,0,1,0
209,148,125,800,10,3,0,0,0,9
210,144,126,803,10,0,0,0,0,4
211,141,127,804,11,2,0,0,0,1
212,140,125,807,11,0,0,0,0,1
213,139,122,810,12,1,0,0,0,0
214,137,119,814,13,1,0,0,0,1
215,135,116,817,15,1,0,0,0,1
216,133,114,820,16,2,0,0,0,0
217,130,115,820,18,3,0,0,0,0
218,127,117,820,19,3,0,0,0,0
219,126,116,822,19,1,0,0,0,0
220,125,110,829,19,1,0,0,0,0
221,124,109,831,19,1,0,0,0,0
222,123,106,833,21,1,0,0,0,0
223,121,102,839,21,2,0,0,0,0
224,121,100,840,22,0,0,0,0,0
225,121,98,842,22,0,0,0,0,0
226,120,96,845,22,1,0,0,0,0
227,120,94,847,22,0,0,0,0,0
228,119,93,844,27,1,0,0,0,0
229,119,92,843,29,0,0,0,0,0
230,119,91,843,30,0,0,0,0,0
231,118,90,843,32,1,0,0,0,0
232,118,90,842,33,0,0,0,0,0
233,113,91,845,34,0,0,0,0,5
234,113,90,844,36,0,0,0,0,0
235,111,89,846,37,0,0,0,0,2
236,111,87,847,38,0,0,0,0,0
237,110,85,850,38,1,0,0,0,0
238,110,80,854,39,0,0,0,0,0
239,108,80,852,43,2,0,0,0,0
240,107,81,850,45,1,0,0,0,0
241,105,79,853,46,2,0,0,0,0
242,104,75,858,46,1,0,0,0,0
243,102,75,860,46,2,0,0,0,0
244,101,72,864,46,1,0,0,0,0
245,100,72,865,46,1,0,0,0,0
246,100,69,866,48,0,0,0,0,0
247,99,68,865,51,1,0,0,0,0
248,99,65,866,53,0,0,0,0,0
249,99,61,870,53,0,0,0,0,0
250,99,58,870,56,0,0,0,0,0
251,99,57,870,57,0,0,0,0,0
252,97,56,870,60,0,0,0,2,0
253,96,55,868,64,1,0,0,0,0
254,95,55,868,65,0,0,1,0,0
255,95,53,866,69,0,0,0,0,0
256,95,51,866,71,0,0,0,0,0
257,89,56,865,73,0,0,0,0,6
258,84,59,866,74,1,0,0,0,4
259,82,59,866,76,1,0,0,0,1
260,80,58,864,81,2,0,0,0,0
261,79,59,859,86,1,0,0,0,0
262,79,59,856,89,0,0,0,0,0
263,77,60,857,89,1,0,0,0,1
264,76,59,857,91,1,0,0,0,0
265,76,58,856,93,0,0,0,0,0
266,76,58,855,94,0,0,0,0,0
267,75,56,855,97,1,0,0,0,0
268,74,56,853,100,1,0,0,0,0
269,74,55,849,105,0,0,0,0,0
270,72,57,844,110,2,0,0,0,0
271,72,56,842,113,0,0,0,0,0
272,70,57,841,115,2,0,0,0,0
273,70,54,841,118,0,0,0,0,0
274,69,53,841,120,1,0,0,0,0
275,69,53,839,122,0,0,0,0,0
276,69,52,837,125,0,0,0,0,0
277,69,52,836,126,0,0,0,0,0
278,69,52,831,131,0,0,0,0,0
279,69,51,831,132,0,0,0,0,0
280,69,47,834,133,0,0,0,0,0
281,66,50,827,140,0,0,0,0,3
282,64,51,822,146,0,0,0,0,2
283,63,50,820,150,0,0,0,0,1
284,63,49,821,150,0,0,0,0,0
285,62,50,818,153,0,0,0,0,1
286,62,45,821,155,0,0,0,0,0
287,62,45,817,159,0,0,0,0,0
288,61,45,813,164,1,0,0,0,0
289,61,45,806,171,0,0,0,0,0
290,61,43,804,175,0,0,0,0,0
291,61,42,800,180,0,0,0,0,0
292,61,40,797,185,0,0,0,0,0
293,61,39,795,188,0,0,0,0,0
294,60,39,794,190,1,0,0,0,0
295,59,40,787,197,1,0,0,0,0
296,59,39,784,201,0,0,0,0,0
297,59,36,784,204,0,0,0,0,0
298,59,36,780,208,0,0,0,0,0
299,59,35,777,212,0,0,0,0,0
300,59,33,773,218,0,0,0,0,0
301,58,34,764,227,0,0,1,0,0
302,58,31,764,230,0,0,0,0,0
303,58,31,759,235,0,0,0,0,0
304,58,30,755,240,0,0,0,0,0
305,52,36,751,244,0,0,0,0,6
306,50,36,746,251,0,0,0,0,2
307,50,35,742,256,0,0,0,0,0
308,49,35,741,258,0,0,0,0,1
309,48,35,738,262,0,0,0,0,1
310,48,33,739,263,0,0,0,0,0
311,48,31,737,267,0,0,0,0,0
312,48,31,735,269,0,0,0,0,0
313,48,31,733,271,0,0,0,0,0
314,48,31,729,275,0,0,0,0,0
315,48,30,722,283,0,0,0,0,0
316,48,30,715,290,0,0,0,0,0
317,48,30,709,296,0,0,0,0,0
318,48,28,705,302,0,0,0,0,0
319,48,28,699,308,0,0,0,0,0
320,47,28,699,309,1,0,0,0,0
321,47,26,694,316,0,0,0,0,0
322,47,26,686,324,0,0,0,0,0
323,47,25,681,330,0,0,0,0,0
324,47,24,675,337,0,0,0,0,0
325,47,24,669,343,0,0,0,0,0
326,47,23,660,353,0,0,0,0,0
327,47,22,656,358,0,0,0,0,0
328,47,22,649,365,0,0,0,0,0
329,43,25,646,369,1,0,0,0,3
330,42,25,638,378,0,0,0,0,1
331,40,26,631,386,0,0,0,0,2
332,39,26,628,390,0,0,0,0,1
333,38,26,619,400,1,0,0,0,0
334,38,25,610,410,0,0,0,0,0
335,37,25,601,420,1,0,0,0,0
336,37,24,590,432,0,0,0,0,0
337,35,26,579,443,2,0,0,0,0
338,35,26,568,454,0,0,0,0,0
339,35,26,562,460,0,0,0,0,0
340,35,26,552,470,0,0,0,0,0
341,35,26,544,478,0,0,0,0,0
342,34,27,539,483,1,0,0,0,0
343,34,26,534,489,0,0,0,0,0
344,34,26,529,494,0,0,0,0,0
345,34,25,523,501,0,0,0,0,0
346,34,23,520,506,0,0,0,0,0
347,34,23,511,515,0,0,0,0,0
348,34,22,508,519,0,0,0,0,0
349,34,21,503,525,0,0,0,0,0
350,34,20,495,534,0,0,0,0,0
351,34,20,484,545,0,0,0,0,0
352,34,20,478,551,0,0,0,0,0
353,32,20,474,557,1,0,0,0,1
354,31,20,464,568,0,0,0,0,1
355,30,21,455,577,0,0,0,0,1
356,30,20,447,586,0,0,0,0,0
357,30,20,438,595,0,0,0,0,0
358,30,20,426,607,0,0,0,0,0
359,29,20,419,615,0,0,0,0,1
360,29,19,418,617,0,0,0,0,0
361,28,20,410,625,1,0,0,0,0
362,28,20,404,631,0,0,0,0,0
363,28,19,393,643,0,0,0,0,0
364,28,17,388,650,0,0,0,0,0
365,28,17,381,657,0,0,0,0,0
366,28,17,378,660,0,0,0,0,0
367,28,15,376,664,0,0,0,0,0
368,28,15,374,666,0,0,0,0,0
369,28,15,369,671,0,0,0,0,0
370,28,15,362,678,0,0,0,0,0
371,28,15,355,685,0,0,0,0,0
372,28,14,345,696,0,0,0,0,0
373,28,13,342,700,0,0,0,0,0
374,28,11,335,709,0,0,0,0,0
375,28,11,330,714,0,0,0,0,0
376,28,11,324,720,0,0,0,0,0
377,26,13,317,727,1,0,0,0,1
378,26,13,306,738,0,0,0,0,0
379,26,13,299,745,0,0,0,0,0
380,26,12,295,750,0,0,0,0,0
381,26,11,289,757,0,0,0,0,0
382,26,11,280,766,0,0,0,0,0
383,26,11,276,770,0,0,0,0,0
384,26,9,272,776,0,0,0,0,0
385,26,9,264,784,0,0,0,0,0
386,26,9,261,787,0,0,0,0,0
387,26,9,259,789,0,0,0,0,0
388,25,10,254,794,1,0,0,0,0
389,25,10,250,798,0,0,0,0,0
390,25,9,249,800,0,0,0,0,0
391,25,9,243,806,0,0,0,0,0
392,25,9,236,813,0,0,0,0,0
393,25,8,234,816,0,0,0,0,0
394,25,7,228,823,0,0,0,0,0
395,25,7,223,828,0,0,0,0,0
396,25,6,220,832,0,0,0,0,0
397,25,6,213,839,0,0,0,0,0
398,25,6,210,842,0,0,0,0,0
399,25,6,208,844,0,0,0,0,0
400,25,6,203,849,0,0,0,0,0
401,24,7,198,854,0,0,0,0,1
402,24,7,195,857,0,0,0,0,0
403,24,7,191,861,0,0,0,0,0
404,23,8,186,866,0,0,0,0,1
405,23,8,183,869,0,0,0,0,0
406,23,8,181,871,0,0,0,0,0
407,23,8,177,875,0,0,0,0,0
408,23,8,173,879,0,0,0,0,0
409,23,8,169,883,0,0,0,0,0
410,23,8,164,888,0,0,0,0,0
411,23,7,160,893,0,0,0,0,0
412,23,6,160,894,0,0,0,0,0
413,23,6,156,898,0,0,0,0,0
414,23,6,152,902,0,0,0,0,0
415,23,6,151,903,0,0,0,0,0
416,23,6,149,905,0,0,0,0,0
417,23,5,147,908,0,0,0,0,0
418,23,5,145,910,0,0,0,0,0
419,23,5,143,912,0,0,0,0,0
420,23,5,140,915,0,0,0,0,0
421,23,5,140,915,0,0,0,0,0
422,23,5,137,918,0,0,0,0,0
423,23,4,135,921,0,0,0,0,0
424,23,3,136,921,0,0,0,0,0
425,23,3,134,923,0,0,0,0,0
426,23,2,135,923,0,0,0,0,0
427,21,4,132,926,0,0,0,0,2
428,21,4,131,927,0,0,0,0,0
429,21,4,130,928,0,0,0,0,0
430,20,4,128,931,0,0,0,0,1
431,20,4,128,931,0,0,0,0,0
432,20,4,127,932,0,0,0,0,0
433,20,4,125,934,0,0,0,0,0
434,20,4,124,935,0,0,0,0,0
435,20,4,122,937,0,0,0,0,0
436,20,4,122,937,0,0,0,0,0
437,20,3,122,938,0,0,0,0,0
438,20,3,121,939,0,0,0,0,0
439,20,3,119,941,0,0,0,0,0
440,20,3,113,947,0,0,0,0,0
441,20,3,111,949,0,0,0,0,0
442,20,3,108,952,0,0,0,0,0
443,20,3,107,953,0,0,0,0,0
444,20,3,107,953,0,0,0,0,0
445,20,3,107,953,0,0,0,0,0
446,20,3,107,953,0,0,0,0,0
447,20,3,104,956,0,0,0,0,0
448,20,3,103,957,0,0,0,0,0
449,20,3,100,960,0,0,0,0,0
450,20,3,97,963,0,0,0,0,0
451,19,4,96,964,0,0,0,0,1
452,19,4,96,964,0,0,0,0,0
453,19,4,95,965,0,0,0,0,0
454,19,4,93,967,0,0,0,0,0
455,19,4,92,968,0,0,0,0,0
456,19,4,91,969,0,0,0,0,0
457,19,4,90,970,0,0,0,0,0
458,19,4,89,971,0,0,0,0,0
459,19,4,89,971,0,0,0,0,0
460,19,4,88,972,0,0,0,0,0
461,19,4,86,974,0,0,0,0,0
462,19,4,84,976,0,0,0,0,0
463,19,4,83,977,0,0,0,0,0
464,19,4,83,977,0,0,0,0,0
465,19,4,81,979,0,0,0,0,0
466,19,4,81,979,0,0,0,0,0
467,19,4,80,980,0,0,0,0,0
468,19,4,78,982,0,0,0,0,0
469,19,4,77,983,0,0,0,0,0
470,19,4,77,983,0,0,0,0,0
471,19,4,77,983,0,0,0,0,0
472,19,4,75,985,0,0,0,0,0
473,19,3,76,985,0,0,0,0,0
474,19,3,76,985,0,0,0,0,0
475,19,3,75,986,0,0,0,0,0
476,19,3,73,988,0,0,0,0,0
477,19,3,73,988,0,0,0,0,0
478,18,4,72,989,0,0,0,0,1
479,18,4,70,991,0,0,0,0,0
480,18,4,69,992,0,0,0,0,0
481,18,4,69,992,0,0,0,0,0
482,18,4,69,992,0,0,0,0,0
483,18,4,69,992,0,0,0,0,0
484,18,4,69,992,0,0,0,0,0
485,18,3,70,992,0,0,0,0,0
486,18,3,69,993,0,0,0,0,0
487,18,3,68,994,0,0,0,0,0
488,18,3,68,994,0,0,0,0,0
489,18,3,67,995,0,0,0,0,0
490,18,3,66,996,0,0,0,0,0
491,18,3,66,996,0,0,0,0,0
492,18,3,66,996,0,0,0,0,0
493,18,2,67,996,0,0,0,0,0
494,18,2,62,1001,0,0,0,0,0
495,18,2,62,1001,0,0,0,0,0
496,18,2,60,1003,0,0,0,0,0
497,18,2,59,1004,0,0,0,0,0
498,18,2,58,1005,0,0,0,0,0
499,18,2,56,1007,0,0,0,0,0
500,18,2,56,1007,0,0,0,0,0
501,18,1,55,1009,0,0,0,0,0
502,18,1,55,1009,0,0,0,0,0
503,18,1,54,1010,0,0,0,0,0
504,18,1,53,1011,0,0,0,0,0
505,18,1,51,1013,0,0,0,0,0
506,18,1,51,1013,0,0,0,0,0
507,18,1,51,1013,0,0,0,0,0
508,18,1,51,1013,0,0,0,0,0
509,18,1,50,1014,0,0,0,0,0
510,18,1,48,1016,0,0,0,0,0
511,18,1,47,1017,0,0,0,0,0
512,18,1,47,1017,0,0,0,0,0
513,18,1,47,1017,0,0,0,0,0
514,18,1,47,1017,0,0,0,0,0
515,18,0,48,1017,0,0,0,0,0
516,18,0,48,1017,0,0,0,0,0
517,18,0,47,1018,0,0,0,0,0
518,18,0,46,1019,0,0,0,0,0
519,18,0,46,1019,0,0,0,0,0
520,17,1,45,1020,1,0,0,0,0
521,16,2,44,1021,0,0,0,0,1
522,16,2,41,1024,0,0,0,0,0
523,16,2,40,1025,0,0,0,0,0
524,16,2,38,1027,0,0,0,0,0
525,16,2,38,1027,0,0,0,0,0
526,16,2,37,1028,0,0,0,0,0
527,16,2,37,1028,0,0,0,0,0
528,16,2,36,1029,0,0,0,0,0
529,16,2,35,1030,0,0,0,0,0
530,16,2,35,1030,0,0,0,0,0
531,15,3,34,1031,1,0,0,0,0
532,15,3,34,1031,0,0,0,0,0
533,15,3,34,1031,0,0,0,0,0
534,15,3,34,1031,0,0,0,0,0
535,15,3,33,1032,0,0,0,0,0
536,15,3,33,1032,0,0,0,0,0
537,15,3,33,1032,0,0,0,0,0
538,15,3,33,1032,0,0,0,0,0
539,15,3,33,1032,0,0,0,0,0
540,15,3,32,1033,0,0,0,0,0
541,15,3,32,1033,0,0,0,0,0
542,15,3,31,1034,0,0,0,0,0
543,15,3,31,1034,0,0,0,0,0
544,15,3,30,1035,0,0,0,0,0
545,15,3,30,1035,0,0,0,0,0
546,15,3,29,1036,0,0,0,0,0
547,15,3,29,1036,0,0,0,0,0
548,15,3,29,1036,0,0,0,0,0
549,15,3,29,1036,0,0,0,0,0
550,15,3,29,1036,0,0,0,0,0
551,15,3,28,1037,0,0,0,0,0
552,15,3,28,1037,0,0,0,0,0
553,15,3,27,1038,0,0,0,0,0
554,15,3,27,1038,0,0,0,0,0
555,15,3,27,1038,0,0,0,0,0
556,15,3,27,1038,0,0,0,0,0
557,15,3,26,1039,0,0,0,0,0
558,15,3,25,1040,0,0,0,0,0
559,15,3,22,1043,0,0,0,0,0
560,15,2,22,1044,0,0,0,0,0
561,15,2,21,1045,0,0,0,0,0
562,15,2,21,1045,0,0,0,0,0
563,15,2,21,1045,0,0,0,0,0
564,15,2,20,1046,0,0,0,0,0
565,15,2,20,1046,0,0,0,0,0
566,15,2,20,1046,0,0,0,0,0
567,15,1,20,1047,0,0,0,0,0
568,15,1,20,1047,0,0,0,0,0
569,15,1,20,1047,0,0,0,0,0
570,14,2,20,1047,0,0,0,0,1
571,14,2,19,1048,0,0,0,0,0
572,14,2,19,1048,0,0,0,0,0
573,14,2,19,1048,0,0,0,0,0
574,14,2,19,1048,0,0,0,0,0
575,14,2,19,1048,0,0,0,0,0
576,14,2,18,1049,0,0,0,0,0
577,14,2,18,1049,0,0,0,0,0
578,14,2,17,1050,0,0,0,0,0
579,14,2,17,1050,0,0,0,0,0
580,14,1,18,1050,0,0,0,0,0
581,14,1,18,1050,0,0,0,0,0
582,14,1,18,1050,0,0,0,0,0
583,14,1,18,1050,0,0,0,0,0
584,14,1,18,1050,0,0,0,0,0
585,14,1,18,1050,0,0,0,0,0
586,14,1,18,1050,0,0,0,0,0
587,14,1,18,1050,0,0,0,0,0
588,14,1,18,1050,0,0,0,0,0
589,14,1,18,1050,0,0,0,0,0
590,14,1,18,1050,0,0,0,0,0
591,14,1,18,1050,0,0,0,0,0
592,14,1,18,1050,0,0,0,0,0
593,14,1,18,1050,0,0,0,0,0
594,14,1,18,1050,0,0,0,0,0
595,14,1,18,1050,0,0,0,0,0
596,14,1,17,1051,0,0,0,0,0
597,14,1,17,1051,0,0,0,0,0
598,14,1,17,1051,0,0,0,0,0
599,14,1,17,1051,0,0,0,0,0
600,14,1,17,1051,0,0,0,0,0
601,14,1,17,1051,0,0,0,0,0
602,14,1,17,1051,0,0,0,0,0
603,14,1,17,1051,0,0,0,0,0
604,14,1,17,1051,0,0,0,0,0
605,14,1,17,1051,0,0,0,0,0
606,14,1,17,1051,0,0,0,0,0
607,14,1,16,1052,0,0,0,0,0
608,14,1,16,1052,0,0,0,0,0
609,14,1,16,1052,0,0,0,0,0
610,14,1,16,1052,0,0,0,0,0
611,14,1,16,1052,0,0,0,0,0
612,14,1,16,1052,0,0,0,0,0
613,14,0,17,1052,0,0,0,0,0
614,14,0,17,1052,0,0,0,0,0
615,14,0,17,1052,0,0,0,0,0
616,14,0,16,1053,0,0,0,0,0
617,14,0,16,1053,0,0,0,0,0
618,14,0,16,1053,0,0,0,0,0
619,14,0,16,1053,0,0,0,0,0
620,14,0,16,1053,0,0,0,0,0
621,14,0,15,1054,0,0,0,0,0
622,14,0,14,1055,0,0,0,0,0
623,14,0,13,1056,0,0,0,0,0
624,14,0,13,1056,0,0,0,0,0
625,14,0,12,1057,0,0,0,0,0
626,14,0,12,1057,0,0,0,0,0
627,14,0,12,1057,0,0,0,0,0
628,14,0,12,1057,0,0,0,0,0
629,14,0,12,1057,0,0,0,0,0
630,14,0,12,1057,0,0,0,0,0
631,14,0,11,1058,0,0,0,0,0
632,14,0,11,1058,0,0,0,0,0
633,14,0,11,1058,0,0,0,0,0
634,14,0,11,1058,0,0,0,0,0
635,14,0,11,1058,0,0,0,0,0
636,14,0,11,1058,0,0,0,0,0
637,14,0,11,1058,0,0,0,0,0
638,14,0,11,1058,0,0,0,0,0
639,14,0,11,1058,0,0,0,0,0
640,14,0,11,1058,0,0,0,0,0
641,14,0,11,1058,0,0,0,0,0
642,14,0,11,1058,0,0,0,0,0
643,14,0,11,1058,0,0,0,0,0
644,14,0,11,1058,0,0,0,0,0
645,14,0,11,1058,0,0,0,0,0
646,14,0,10,1059,0,0,0,0,0
647,14,0,10,1059,0,0,0,0,0
648,14,0,10,1059,0,0,0,0,0
649,14,0,10,1059,0,0,0,0,0
650,14,0,10,1059,0,0,0,0,0
651,14,0,10,1059,0,0,0,0,0
652,14,0,10,1059,0,0,0,0,0
653,14,0,10,1059,0,0,0,0,0
654,14,0,10,1059,0,0,0,0,0
655,14,0,10,1059,0,0,0,0,0
656,14,0,10,1059,0,0,0,0,0
657,14,0,10,1059,0,0,0,0,0
658,14,0,10,1059,0,0,0,0,0
659,14,0,9,1060,0,0,0,0,0
660,14,0,9,1060,0,0,0,0,0
661,14,0,9,1060,0,0,0,0,0
662,14,0,9,1060,0,0,0,0,0
663,14,0,9,1060,0,0,0,0,0
664,14,0,9,1060,0,0,0,0,0
665,14,0,9,1060,0,0,0,0,0
666,14,0,8,1061,0,0,0,0,0
667,14,0,8,1061,0,0,0,0,0
668,14,0,8,1061,0,0,0,0,0
669,14,0,7,1062,0,0,0,0,0
670,14,0,7,1062,0,0,0,0,0
671,14,0,7,1062,0,0,0,0,0
672,14,0,7,1062,0,0,0,0,0
673,14,0,7,1062,0,0,0,0,0
674,14,0,7,1062,0,0,0,0,0
675,14,0,7,1062,0,0,0,0,0
676,14,0,7,1062,0,0,0,0,0
677,14,0,7,1062,0,0,0,0,0
678,14,0,6,1063,0,0,0,0,0
679,14,0,6,1063,0,0,0,0,0
680,14,0,6,1063,0,0,0,0,0
681,14,0,6,1063,0,0,0,0,0
682,14,0,6,1063,0,0,0,0,0
